372,Vmek,Iska,1982-08-01,72165062615,Ul. Gowska 98,184924093
373,Gmka,Aska,1996-11-07,41766021344,Ul. Cowska 14,685467130
374,Vmka,Yski,1999-04-11,52068010940,Ul. Dowa 82,311061827
375,Dmek,Wska,1953-07-11,83005105088,Ul. Dowska 86,239242504
376,Amka,Lski,1994-11-19,42213371916,Ul. Oowska 53,874448648
377,Kmek,Hski,1979-07-05,83633972008,Ul. Gowa 37,369815363
378,Vmka,Mski,1951-05-25,73175040497,Ul. Bowa 18,360060183
379,Qmek,Mski,1955-06-09,73868358921,Ul. Yowa 78,443464824
380,Cmka,Uski,1956-02-09,51532540920,Ul. Lowa 96,955178541
381,Kmka,Sska,1964-08-27,43206297780,Ul. Lowska 33,833350080
382,Pmek,Vski,1990-03-11,72980014170,Ul. Mowa 17,386066462
383,Lmka,Qska,1955-09-11,83706509632,Ul. Towa 33,837147056
384,Smek,Mski,1972-11-19,82663413128,Ul. Lowa 13,568354655
385,Gmek,Kski,1958-02-13,53433443460,Ul. Sowska 20,630057296
386,Umka,Hski,1971-11-25,61566150448,Ul. Lowa 34,733066815
387,Wmka,Fski,1988-02-05,73012149499,Ul. Gowa 45,513830915
388,Jmek,Mska,1968-05-17,63231424264,Ul. Yowa 34,146921874
389,Smka,Uska,1979-06-27,52350475755,Ul. Uowska 67,341832343
390,Mmek,Sska,1975-04-16,63932061518,Ul. Oowska 77,476356164
391,Rmek,Nski,1983-12-04,63916658566,Ul. Oowska 57,834848744
392,Rmka,Xski,1965-09-16,62500728242,Ul. Jowa 39,685566066
393,Emka,Gska,1978-10-02,52908131900,Ul. Dowska 92,270140872
394,Cmka,Bska,1987-06-18,63607216100,Ul. Iowa 3,686209788
395,Qmka,Kski,1974-08-02,73636065800,Ul. Howska 62,856689984
396,Emka,Aski,1970-06-19,51373646625,Ul. Uowa 60,910397613
397,Imka,Eska,1974-12-17,43141292084,Ul. Xowska 64,596904860
398,Rmka,Oska,1977-05-25,52313084085,Ul. Kowska 15,257842712
399,Rmek,Wski,1947-08-05,81024775000,Ul. Fowska 7,834489352
400,Rmek,Xski,1950-08-18,62390943260,Ul. Dowa 77,795804225
401,Xmek,Qska,1962-08-16,82723718920,Ul. Dowa 3,133112869
402,Gmek,Dski,1965-02-01,63409700960,Ul. Uowa 71,341717613
403,Amka,Cski,1946-06-01,73129026807,Ul. Jowska 80,814709776
404,Fmka,Hska,1965-03-09,43178216236,Ul. Howa 24,894688128
405,Bmek,Kski,1971-12-23,82967524712,Ul. Howa 74,294403840
406,Ymka,Qska,1984-07-12,42065364136,Ul. Bowa 76,869929216
407,Pmka,Jska,1989-05-08,72249568670,Ul. Mowska 29,358926094
408,Ymek,Iska,1960-03-05,62999731706,Ul. Mowa 77,311136627
409,Smka,Hska,1986-06-19,53545834735,Ul. Uowa 98,348385812
410,Kmka,Lska,1969-02-12,51639845880,Ul. Aowa 87,365890366
411,Wmka,Nski,1980-10-16,42156219416,Ul. Fowa 47,270532924
412,Bmka,Yska,1962-05-09,82757408368,Ul. Oowska 73,732132104
413,Smek,Yski,1949-01-27,82494383080,Ul. Mowska 44,657335670
414,Vmka,Jska,1976-07-12,63854624230,Ul. Nowa 10,398456355
415,Xmka,Wska,1979-07-28,81703453064,Ul. Sowska 74,894390144
416,Fmka,Vska,1960-04-05,41715715840,Ul. Uowska 87,134717968
417,Bmka,Nska,1984-09-19,42763261704,Ul. Yowska 30,148427191
418,Kmek,Iski,1958-08-12,72239446251,Ul. Powa 1,391253502
419,Bmka,Aski,1945-02-04,41383620384,Ul. Qowa 9,213658036
420,Omka,Lska,1995-12-25,64053578516,Ul. Bowska 55,725602415
421,Tmka,Lski,1982-03-28,82387923832,Ul. Aowa 23,677832196
422,Smka,Rski,1972-11-05,81792686880,Ul. Powska 65,976536772
423,Cmek,Nski,1948-02-01,63328579268,Ul. Rowska 91,790065886
424,Rmka,Cski,1997-06-26,42481433084,Ul. Mowa 56,262412006
425,Jmka,Tski,1979-10-16,61041622004,Ul. Howska 43,119400951
426,Rmka,Mska,1984-11-09,52597604390,Ul. Howa 60,667261178
427,Smka,Gski,1994-08-18,41476852636,Ul. Xowa 17,563356060
428,Cmek,Hska,1997-08-03,51178601055,Ul. Sowa 20,624754746
429,Lmka,Lski,1964-06-05,83313487208,Ul. Wowa 59,489001092
430,Dmek,Lski,1952-01-18,63098992408,Ul. Bowska 90,242637078
431,Xmek,Fski,1986-03-19,41236888304,Ul. Dowska 28,868444336
432,Cmka,Qski,1993-08-12,42685621800,Ul. Wowska 31,343404212
433,Lmka,Kski,1960-07-26,52323208515,Ul. Dowska 88,590538700
434,Rmek,Uska,1982-11-24,73379764155,Ul. Eowa 13,869634088
435,Wmka,Nski,1972-06-20,83101372608,Ul. Powa 19,678592172
436,Nmek,Eski,1990-05-13,41351509812,Ul. Jowska 17,751753958
437,Lmek,Rska,1957-09-16,82659913480,Ul. Vowa 1,623351302
438,Gmek,Mska,1990-03-25,71885321151,Ul. Eowa 33,673623402
439,Pmka,Oska,1948-04-06,52647742635,Ul. Cowa 32,468958620
440,Qmka,Yska,1957-04-27,82993904240,Ul. Mowska 60,953863313
441,Mmek,Hski,1991-05-22,53996925505,Ul. Aowska 14,367721330
442,Rmka,Jska,1985-04-15,51974956605,Ul. Qowa 8,631275696
443,Mmka,Dski,1991-10-19,43645822580,Ul. Rowska 62,129206558
444,Jmek,Aska,1953-08-21,51961526900,Ul. Yowa 92,655984252
445,Pmka,Bska,1995-02-11,51092803145,Ul. Howa 97,863442280
446,Vmka,Bska,1980-06-13,62094033410,Ul. Lowa 42,664948278
447,Pmka,Gska,1976-02-18,51673110150,Ul. Iowska 51,977695301
448,Emek,Wska,1989-01-15,84071950496,Ul. Qowa 93,726114436
449,Gmka,Iski,1952-12-22,53451552800,Ul. Eowa 67,863993200
450,Qmek,Cska,1971-06-11,42325307364,Ul. Dowa 93,244713494
451,Hmek,Bski,1950-11-24,53776178335,Ul. Lowska 95,397589658
452,Jmek,Wski,1972-03-05,53674045115,Ul. Jowa 96,923743207
453,Tmek,Pska,1947-12-28,52554841515,Ul. Xowa 95,451800124
454,Kmka,Rski,1984-11-01,81114034352,Ul. Fowska 66,892886360
455,Qmek,Pski,1995-05-14,42255461548,Ul. Fowa 37,280436864
456,Tmek,Vska,1956-06-12,73308419782,Ul. Bowska 79,189720532
457,Xmek,Wska,1974-05-23,61352885280,Ul. Kowa 97,481273640
458,Omka,Wska,1961-05-20,51819959155,Ul. Howa 18,279448488
459,Umka,Yski,1992-04-05,84157753392,Ul. Eowa 68,736384924
460,Amka,Sski,1971-11-03,83877909472,Ul. Oowska 75,967484401
461,Tmek,Yska,1954-07-10,71157581907,Ul. Gowa 45,128025078
462,Kmek,Nski,1982-12-07,62887868426,Ul. Fowska 53,853169072
463,Amek,Hski,1982-01-16,51783543145,Ul. Dowa 35,510152520
464,Gmka,Kska,1948-09-18,61369117244,Ul. Mowa 65,550706800
465,Amek,Fska,1992-10-09,41642753300,Ul. Uowska 54,889619832
466,Wmek,Nska,1945-09-06,71124121126,Ul. Gowa 30,247849316
467,Lmek,Vski,1997-07-28,72179502769,Ul. Kowa 29,264822300
468,Lmek,Wski,1971-08-13,43238416504,Ul. Iowa 79,499578112
469,Amka,Kski,1996-07-12,84120633288,Ul. Vowska 93,114832209
470,Bmek,Uska,1962-07-02,51527216640,Ul. Fowa 53,221911638
471,Kmka,Fska,1969-06-23,64199630728,Ul. Lowa 94,449025428
472,Dmek,Hski,1985-01-21,52196296270,Ul. Howa 1,675100140
473,Gmek,Aska,1972-12-04,81710427712,Ul. Bowska 83,437924708
474,Pmka,Oski,1987-10-22,44180506020,Ul. Rowa 78,862702472
475,Smka,Yski,1999-06-07,71783575532,Ul. Powska 25,925973358
476,Nmka,Hski,1951-02-09,52421705925,Ul. Qowska 57,689898760
477,Tmka,Yski,1994-03-24,62278667670,Ul. Fowa 90,151213746
478,Cmka,Uski,1990-02-14,84251767216,Ul. Gowa 13,275314336
479,Bmek,Sska,1991-04-03,83615861312,Ul. Xowa 64,476915388
480,Nmka,Cski,1990-01-13,83178855992,Ul. Yowska 31,758682504
481,Vmek,Uska,1947-04-28,82221612760,Ul. Yowa 34,792519644
482,Amek,Bska,1979-08-22,71824217530,Ul. Sowa 11,320127159
483,Dmek,Bski,1950-11-27,43635781208,Ul. Eowska 5,648672716
484,Kmka,Oski,1954-02-13,82092997000,Ul. Jowska 55,477514420
485,Amek,Hska,1970-09-08,82851366840,Ul. Jowska 83,670365264
486,Imka,Fska,1956-07-22,41896212228,Ul. Jowska 80,419120008
487,Jmka,Mski,1958-07-24,43974627296,Ul. Bowa 91,296030588
488,Ymka,Kska,1952-11-02,51705205710,Ul. Towa 9,624330968
489,Hmka,Kski,1993-04-05,73841576757,Ul. Uowa 56,422229108
490,Gmka,Pski,1985-11-23,51274297200,Ul. Bowa 75,486041768
491,Emek,Qski,1951-08-21,61848264676,Ul. Mowska 18,766024301
492,Vmek,Cski,1990-02-03,72917990722,Ul. Towa 25,111606051
493,Amka,Yski,1958-08-02,43227282756,Ul. Jowska 22,220800774
494,Pmek,Kska,1981-04-08,71679933775,Ul. Powska 6,372773230
495,Fmka,Kski,1957-07-18,42664535064,Ul. Kowa 26,939302250
496,Nmek,Yska,1992-06-24,51718261245,Ul. Fowska 81,564545220
497,Imek,Aska,1946-05-27,73959118748,Ul. Jowa 97,866914544
498,Bmek,Eski,1995-11-25,63196586916,Ul. Bowa 24,529747815
499,Gmek,Mski,1968-07-15,83639912304,Ul. Rowska 12,726849478
500,Imka,Nska,1951-03-09,72285363560,Ul. Iowska 12,941945071
501,Emek,Aska,1989-08-13,74072152367,Ul. Xowska 52,315968694
502,Smek,Nski,1998-02-19,64268777252,Ul. Lowa 36,642049652
503,Smek,Oska,1968-12-12,43628267300,Ul. Towska 17,572782855
504,Bmek,Iski,1989-05-15,83883400688,Ul. Powska 95,275114548
505,Lmka,Aski,1982-12-02,63240012204,Ul. Lowa 7,549029020
506,Gmek,Cski,1987-08-17,71702903110,Ul. Dowa 99,216951940
507,Pmek,Dski,1991-10-18,73122912653,Ul. Bowa 35,197321805
508,Imek,Lski,1957-05-17,74137809865,Ul. Iowa 66,980835143
509,Tmek,Sska,1945-01-20,62774860788,Ul. Eowska 26,658131178
510,Emka,Rski,1975-06-15,73774316935,Ul. Xowa 20,876753496
511,Rmek,Pska,1968-10-16,44254413060,Ul. Wowa 11,255347618
512,Imek,Xska,1964-06-27,82312561752,Ul. Towa 1,125914373
513,Vmka,Yski,1968-11-10,82350008232,Ul. Howska 31,181006019
514,Rmek,Rski,1970-09-09,54012401010,Ul. Kowa 54,870898000
515,Hmek,Aski,1986-07-23,54239395005,Ul. Sowa 36,583728590
516,Bmek,Uska,1984-12-13,52587035615,Ul. Iowa 35,360685188
517,Tmka,Lski,1998-10-17,63277555418,Ul. Uowska 88,426589476
518,Kmka,Oska,1998-10-03,74139183160,Ul. Jowska 8,351912594
519,Nmka,Sski,1989-05-01,81932009224,Ul. Nowska 56,546971420
520,Pmek,Qski,1962-04-24,84225243600,Ul. Qowska 46,699159352
521,Hmka,Oska,1949-07-08,51954117225,Ul. Kowska 19,922302871
522,Fmek,Gski,1946-12-26,64237498832,Ul. Vowa 35,387054669
523,Nmek,Gski,1998-12-16,61101731230,Ul. Kowska 64,361676233
524,Xmek,Rska,1968-04-26,71575663772,Ul. Powska 67,621191476
525,Emka,Lska,1974-09-18,42968970392,Ul. Wowska 89,250833470
526,Xmek,Aska,1992-08-05,42752211472,Ul. Gowska 45,627901974
527,Nmka,Aski,1999-05-03,83880124184,Ul. Bowska 3,213026168
528,Omka,Uski,1948-06-14,63732968246,Ul. Bowa 79,447775684
529,Ymka,Eski,1989-04-10,52718663090,Ul. Wowa 21,675806150
530,Gmek,Cski,1991-12-24,63043264818,Ul. Oowa 91,615188862
531,Smka,Sski,1982-07-26,54205708945,Ul. Uowska 66,117413206
532,Cmek,Aska,1986-02-01,81769138504,Ul. Xowa 13,475047060
533,Xmek,Tski,1950-05-25,62515088086,Ul. Lowa 78,680080306
534,Xmek,Kski,1989-06-28,53555659665,Ul. Powa 81,343637203
535,Dmek,Cska,1987-02-22,44210505624,Ul. Dowska 98,513162645
536,Tmka,Dska,1969-06-25,51501566465,Ul. Aowa 49,990809090
537,Jmek,Sska,1980-11-17,52031904060,Ul. Rowa 82,710603185
538,Gmek,Oska,1961-09-27,71095801334,Ul. Yowa 70,620844378
539,Dmek,Vski,1993-11-06,81110072432,Ul. Jowa 92,463656756
540,Kmka,Kska,1959-12-08,43832986704,Ul. Howska 18,381330819
541,Imka,Iski,1957-06-17,42581319816,Ul. Yowska 2,283643736
542,Lmka,Lska,1966-10-23,43938438572,Ul. Mowa 66,685096410
543,Bmek,Wska,1973-04-18,73589151214,Ul. Oowska 92,286609878
544,Imka,Eska,1978-07-09,41473727100,Ul. Iowska 3,734498119
545,Gmka,Uska,1986-06-09,43836554380,Ul. Qowska 55,729665886
546,Tmek,Pski,1956-03-08,52336888075,Ul. Lowa 23,890268568
547,Tmka,Mski,1974-07-10,62310270590,Ul. Towa 90,676024092
548,Qmka,Gski,1964-11-13,51879482580,Ul. Gowska 33,562915450
549,Tmek,Lska,1975-04-13,73833174753,Ul. Bowa 10,564186370
550,Rmka,Rski,1946-06-20,71289307210,Ul. Xowska 47,684925286
551,Omka,Tski,1992-03-03,52681432055,Ul. Kowska 31,476261608
552,Imka,Xski,1953-08-22,81037945992,Ul. Yowa 90,281334984
553,Cmek,Uski,1985-10-22,42244623996,Ul. Aowska 84,144930306
554,Fmek,Oska,1997-10-13,74155960503,Ul. Rowa 95,629288920
555,Vmek,Tski,1994-09-11,61918607928,Ul. Kowa 8,560825015
556,Hmka,Lska,1948-11-22,83127717064,Ul. Jowa 5,959137736
557,Nmek,Dski,1992-10-03,63659514556,Ul. Vowa 49,844468704
558,Emek,Vski,1960-03-26,52827658310,Ul. Kowska 72,445507712
559,Kmka,Jski,1966-03-28,52153004320,Ul. Rowska 64,221106940
560,Smek,Lski,1993-03-16,74136461119,Ul. Sowska 59,190603757
561,Cmek,Qska,1967-04-20,71198102016,Ul. Howska 21,326437797
562,Dmek,Jski,1964-06-03,83941397880,Ul. Uowa 36,594151990
563,Wmka,Vski,1995-03-26,73877541792,Ul. Dowa 94,420477896
564,Nmka,Jski,1964-04-25,41689515308,Ul. Vowska 82,855751736
565,Omka,Kska,1963-10-14,52725989965,Ul. Bowa 69,810467200
566,Hmek,Mska,1945-02-21,52665080180,Ul. Gowa 90,780006755
567,Bmka,Iska,1970-04-03,42669471052,Ul. Eowa 41,587334995
568,Fmek,Pski,1968-03-26,81604771016,Ul. Xowska 58,648684002
569,Amek,Rski,1953-10-19,51363162830,Ul. Oowska 13,113228434
570,Ymek,Iska,1976-07-14,62358818402,Ul. Mowa 93,290554714
571,Hmek,Vski,1979-11-25,72298919583,Ul. Mowska 97,768004267
572,Dmek,Qska,1957-06-04,61507438172,Ul. Gowa 16,738811669
573,Emka,Sska,1977-11-25,71698132522,Ul. Uowa 19,191113761
574,Omka,Hska,1975-09-24,61467594916,Ul. Xowa 51,884182480
575,Qmka,Hska,1996-10-19,41619719628,Ul. Wowska 9,380738319
576,Amka,Dski,1953-11-06,83938646896,Ul. Jowa 35,567825025
577,Bmek,Pski,1975-01-11,73404966927,Ul. Uowa 8,781332151
578,Lmek,Eska,1980-09-11,43350813968,Ul. Vowa 17,958177065
579,Omka,Xski,1956-11-09,51125156800,Ul. Qowska 66,362241031
580,Nmka,Yski,1949-02-13,53247227870,Ul. Dowa 50,431303968
581,Smek,Yski,1967-05-10,41241631804,Ul. Sowa 46,993010322
582,Mmka,Qski,1963-06-25,63177269662,Ul. Bowska 99,444089136
583,Bmek,Wski,1953-09-28,82945936480,Ul. Wowa 16,840849184
584,Fmek,Hska,1981-05-23,61973732246,Ul. Lowska 40,360635583
585,Ymka,Yska,1958-02-20,71435667263,Ul. Uowa 54,736921907
586,Omek,Mska,1985-12-28,61029436246,Ul. Oowa 54,555901165
587,Mmka,Xski,1981-05-15,51021701295,Ul. Aowa 49,326292457
588,Hmek,Eski,1973-02-14,71020506713,Ul. Mowska 37,835449808
589,Bmka,Aska,1956-08-03,62022047652,Ul. Oowa 98,238317426
590,Nmek,Kski,1952-03-23,51906181045,Ul. Uowska 88,135529208
591,Rmek,Tski,1998-06-02,54037300290,Ul. Rowa 12,726729232
592,Qmka,Cska,1962-12-17,72928720232,Ul. Uowa 20,450065284
593,Gmek,Eski,1977-11-02,42674450968,Ul. Qowska 1,745426418
594,Amek,Xska,1981-04-18,82613788128,Ul. Towa 55,486805308
595,Amka,Nski,1997-03-13,62654698418,Ul. Gowa 93,489129556
596,Vmek,Jski,1953-11-09,52046754265,Ul. Jowa 23,274000452
597,Cmek,Mski,1987-11-14,51428187085,Ul. Uowska 27,993753917
598,Emek,Yska,1977-06-26,61596854492,Ul. Nowa 63,198023400
599,Tmka,Hska,1974-11-05,72282265648,Ul. Nowa 42,678263272
600,Dmka,Vski,1998-07-16,54192520345,Ul. Xowa 24,321992121
601,Jmka,Kska,1967-09-02,71233622320,Ul. Aowska 96,456645744
602,Pmek,Dski,1989-05-17,72215522260,Ul. Kowa 66,883224656
603,Cmka,Dski,1963-03-21,43412508228,Ul. Mowska 50,256902490
604,Kmka,Tski,1963-01-20,73714717640,Ul. Mowska 57,443101240
605,Umek,Sski,1960-08-06,63402398460,Ul. Towa 77,180730309
606,Wmka,Hska,1990-05-05,82914857568,Ul. Gowa 72,237459898
607,Amka,Cska,1992-05-09,51623240900,Ul. Fowa 59,754101794
608,Emek,Lski,1956-08-20,53154241430,Ul. Wowska 1,652287420
609,Nmka,Uska,1949-12-18,71054897489,Ul. Yowa 88,840013920
610,Gmka,Sska,1987-03-26,63777740208,Ul. Iowa 37,584705610
611,Ymka,Oski,1986-12-01,63960673506,Ul. Sowska 65,195604705
612,Amek,Lska,1994-08-05,73413350696,Ul. Yowska 87,418926268
613,Mmka,Aska,1964-02-14,62056606314,Ul. Mowska 99,959765907
614,Emka,Qska,1995-01-18,53248940420,Ul. Sowska 66,793258856
615,Rmek,Cski,1996-12-21,72725895459,Ul. Towa 10,867292168
616,Emek,Bska,1967-06-01,63755825944,Ul. Jowa 97,890506120
617,Fmka,Fski,1956-05-03,52804324055,Ul. Powa 27,950940536
618,Xmek,Bski,1965-09-15,51411856730,Ul. Mowa 16,176907231
619,Dmka,Hski,1958-05-18,71688322878,Ul. Kowska 87,648160546
620,Omka,Bski,1958-08-06,71807805980,Ul. Nowa 62,640224686
621,Nmka,Jski,1999-05-28,51333306890,Ul. Kowska 40,169517110
622,Tmek,Lska,1956-07-24,63264685656,Ul. Sowska 92,351249893
623,Umek,Pski,1999-04-23,42979102412,Ul. Rowa 43,266830402
624,Rmek,Tska,1954-08-11,83386584160,Ul. Sowska 64,569019230
625,Lmka,Aska,1966-06-13,53870886060,Ul. Powa 59,196007317
626,Xmka,Cska,1987-01-13,52337235725,Ul. Sowa 50,983073385
627,Cmek,Vski,1998-12-25,83814383984,Ul. Xowska 67,496638884
628,Vmka,Mska,1996-10-25,42840915704,Ul. Fowska 32,339977424
629,Mmek,Lska,1954-05-10,51898264770,Ul. Xowska 50,959572998
630,Qmka,Xski,1951-01-22,53627819205,Ul. Howa 97,560870855
631,Hmka,Jska,1954-09-06,83048390728,Ul. Oowska 6,675879020
632,Vmek,Bska,1961-08-06,82711815232,Ul. Lowska 48,164001131
633,Emek,Dski,1957-08-28,71643118134,Ul. Cowa 34,687589994
634,Rmek,Lski,1988-10-16,73942903700,Ul. Aowa 89,551883875
635,Gmka,Yski,1987-07-20,71174060312,Ul. Aowa 50,731000795
636,Omka,Dska,1965-08-12,83901281192,Ul. Sowa 42,357518600
637,Tmka,Vska,1994-01-06,41140129912,Ul. Towska 77,389117934
638,Tmek,Jski,1980-09-14,81726932344,Ul. Lowa 33,771582819
639,Omka,Yska,1951-03-14,53599382105,Ul. Wowa 46,443240992
640,Smka,Fska,1987-01-22,52396803710,Ul. Wowa 97,124815478
641,Dmka,Xski,1950-12-20,43340006772,Ul. Sowska 98,411679484
642,Qmka,Fski,1989-08-16,73617281963,Ul. Eowa 82,496499404
643,Kmek,Mski,1956-04-04,54263499870,Ul. Qowa 86,433206132
644,Smka,Wska,1977-07-25,52377621885,Ul. Mowa 44,925678317
645,Fmek,Oski,1976-07-27,43001128864,Ul. Yowska 68,470809872
646,Jmek,Eska,1987-01-07,61504602700,Ul. Yowska 46,568860095
647,Tmek,Iski,1955-06-11,52020904370,Ul. Yowska 15,282063046
648,Omka,Dski,1990-06-19,43107741472,Ul. Lowska 62,964237933
649,Umek,Cska,1990-12-25,53073883025,Ul. Powska 4,734299757
650,Jmek,Oski,1981-03-14,52026102695,Ul. Eowa 77,339109132
651,Tmka,Oski,1982-09-22,63917826022,Ul. Rowska 24,736498485
652,Bmek,Dska,1987-11-14,72212770870,Ul. Xowska 83,873409592
653,Xmek,Xska,1989-02-12,71593608514,Ul. Aowska 73,764307077
654,Xmka,Hska,1972-11-01,43626503448,Ul. Wowska 83,439318936
655,Tmka,Gski,1967-06-21,62255228392,Ul. Bowska 59,451315116
656,Mmka,Nski,1979-01-17,42233112188,Ul. Mowa 89,494305320
657,Kmek,Eski,1987-05-23,41510354792,Ul. Uowa 95,288146456
658,Nmka,Wski,1983-07-24,43112033556,Ul. Dowa 21,329527630
659,Vmek,Tski,1945-08-16,44079529096,Ul. Cowska 12,326479407
660,Amek,Mska,1983-08-17,64071805072,Ul. Jowa 10,496670712
661,Mmka,Nski,1997-10-19,44136318408,Ul. Mowa 40,935240246
662,Fmka,Aski,1958-05-03,72204492808,Ul. Yowa 95,958454423
663,Imek,Fska,1998-03-28,81691408504,Ul. Qowska 27,627105840
664,Hmka,Rska,1986-09-24,73715670436,Ul. Bowa 28,884959808
665,Qmek,Vska,1988-08-06,72591815404,Ul. Sowa 25,132506354
666,Dmek,Nski,1974-08-11,64263591758,Ul. Sowa 63,370008703
667,Imek,Jski,1964-07-15,82137270520,Ul. Yowa 97,542765980
668,Umek,Jska,1975-03-24,62066975506,Ul. Nowska 72,328658014
669,Hmka,Uski,1992-11-18,81465060656,Ul. Wowska 18,679537818
670,Dmek,Hski,1976-12-23,51180791470,Ul. Gowa 31,459526320
671,Wmek,Hska,1982-01-19,74271691786,Ul. Oowska 68,485430632
672,Tmek,Pska,1948-09-20,61666829198,Ul. Jowska 26,775494110
673,Cmek,Tska,1946-07-27,83706720728,Ul. Sowska 38,333464455
674,Emka,Qski,1975-06-11,42869505128,Ul. Bowa 53,793464435
675,Lmek,Jski,1974-04-28,52033608805,Ul. Towska 30,117813625
676,Mmek,Wski,1965-06-17,53417334455,Ul. Yowska 19,951611491
677,Emek,Xska,1993-04-19,84075273664,Ul. Yowa 53,220060922
678,Smek,Nska,1994-09-24,41221243652,Ul. Towska 37,744502450
679,Smka,Kski,1994-04-04,64107957626,Ul. Oowska 29,132108385
680,Tmek,Iski,1983-07-05,53306037020,Ul. Yowa 32,788297146
681,Emka,Iski,1961-11-12,62244273338,Ul. Wowska 83,176828174
682,Cmek,Kska,1988-09-13,82872595384,Ul. Wowa 38,985883969
683,Rmek,Mski,1953-01-05,71157183008,Ul. Towa 58,427880296
684,Gmka,Eska,1975-10-10,62235272608,Ul. Gowa 98,744857367
685,Gmka,Yski,1979-07-21,42802470184,Ul. Howa 97,159425952
686,Fmka,Oski,1945-06-02,52991491005,Ul. Howska 63,289605964
687,Vmka,Xski,1959-08-02,81865983848,Ul. Rowska 60,433310708
688,Jmka,Aska,1971-10-15,42745510108,Ul. Qowska 95,235947548
689,Jmek,Jska,1999-08-06,52146611000,Ul. Powa 12,922068651
690,Wmka,Rski,1967-05-07,81661318000,Ul. Fowa 67,633073586
691,Nmek,Oski,1990-04-23,43450307988,Ul. Cowa 29,922123785
692,Nmek,Dski,1969-03-25,82462675024,Ul. Dowska 57,447834416
693,Jmek,Nska,1996-11-03,71589075910,Ul. Dowa 95,920360767
694,Imka,Nska,1974-09-24,53880200950,Ul. Vowa 57,274563588
695,Dmek,Mska,1964-09-21,81488142624,Ul. Rowa 9,675147124
696,Nmek,Cski,1945-02-22,53927445835,Ul. Eowska 64,631501832
697,Wmka,Oski,1995-07-09,54079652950,Ul. Howska 69,618409614
698,Nmek,Dska,1945-06-22,43178009176,Ul. Dowa 88,311080982
699,Tmek,Bski,1982-12-23,73025393578,Ul. Eowska 92,476181264
700,Wmka,Kski,1981-01-12,61488662342,Ul. Bowa 47,499727828
701,Qmek,Pska,1996-12-03,81100295920,Ul. Towa 99,288662568
702,Bmek,Jska,1991-08-04,51276248400,Ul. Fowa 67,591467855
703,Kmek,Aska,1986-11-13,53639941720,Ul. Wowska 24,516681180
704,Fmka,Dski,1980-10-06,74240775875,Ul. Powa 86,760729906
705,Tmka,Hski,1970-02-21,72155083223,Ul. Iowa 6,568495420
706,Hmka,Cska,1955-04-26,71534873978,Ul. Iowa 50,359220850
707,Nmek,Mski,1987-08-15,53824388060,Ul. Aowska 95,186531517
708,Tmka,Jski,1959-12-08,63255574408,Ul. Rowa 14,243319716
709,Qmka,Uski,1959-06-19,62002242176,Ul. Yowa 55,450503064
710,Imek,Xski,1961-08-09,42398706812,Ul. Kowska 42,436524680
711,Dmka,Oski,1993-02-14,42433419312,Ul. Towa 53,560600715
712,Kmka,Vska,1958-12-03,51074040995,Ul. Xowska 11,872866832
713,Xmka,Eski,1957-06-10,43592197736,Ul. Cowa 68,951921536
714,Pmka,Fska,1975-03-04,63951096392,Ul. Qowa 1,273553310
715,Pmek,Pski,1971-10-16,53236387200,Ul. Aowa 88,675808108
716,Xmek,Qski,1953-01-14,41875312852,Ul. Fowska 7,344728884
717,Tmka,Eski,1983-12-25,41683330040,Ul. Towa 13,218252792
718,Rmka,Iski,1998-06-06,81359792480,Ul. Fowska 31,522409545
719,Tmka,Jski,1974-02-16,81811018512,Ul. Jowa 46,913107055
720,Cmek,Vska,1997-03-05,61646610538,Ul. Qowa 84,690597074
721,Dmka,Wski,1989-12-08,72503008409,Ul. Jowska 7,724286326
722,Fmka,Jska,1983-10-26,71261716713,Ul. Iowa 88,776790251
723,Fmka,Rska,1967-12-27,51926735840,Ul. Howa 19,546224545
724,Hmka,Wska,1954-10-08,81290236184,Ul. Eowa 74,389794065
725,Vmek,Yski,1992-04-28,74086263014,Ul. Fowska 19,815203968
726,Bmka,Gska,1999-04-09,42101507124,Ul. Qowa 80,588629385
727,Tmek,Mska,1949-07-06,82438430952,Ul. Towa 50,640099480
728,Mmek,Lski,1989-02-28,73347260165,Ul. Cowa 58,500018480
729,Vmek,Aska,1989-06-19,82830144936,Ul. Dowska 68,244935952
730,Jmka,Sska,1957-11-09,53962861670,Ul. Xowa 63,218147038
731,Vmek,Yski,1953-04-26,83838358920,Ul. Nowska 34,357651828
732,Pmek,Sski,1995-08-12,62166221396,Ul. Dowska 65,637610938
733,Hmek,Gski,1996-05-07,73322857414,Ul. Towa 23,979938465
734,Smek,Nska,1956-04-13,52013127175,Ul. Towa 42,677429154
735,Rmek,Vska,1953-09-14,61704115542,Ul. Qowa 15,890912144
736,Dmek,Qski,1997-03-16,43564846068,Ul. Howska 78,987286579
737,Omka,Mska,1977-05-27,51961785440,Ul. Eowa 2,810301336
738,Tmka,Lska,1973-05-09,62889601346,Ul. Rowa 72,210336174
739,Fmka,Oska,1994-04-15,53082337635,Ul. Lowa 84,422358692
740,Qmek,Uska,1945-07-20,41891921496,Ul. Cowska 28,891393248
741,Jmek,Fska,1995-07-20,63335607472,Ul. Sowska 73,171921150
742,Jmek,Vski,1955-12-10,61760090324,Ul. Iowska 61,628676862
